student_id,material_id,rating,course,year,interests,avg_quiz_score
34ba565a-6ded-4d80-bb63-b32242e695c3,8b0d3758-87ef-4c1d-98cc-3d46781142be,3,CE,3,"['AI', 'Blockchain']",64
fe73f4f3-d5f0-461e-82c8-5821dd70a16e,590630f5-a1fd-4611-b031-23670f15d9a8,4,ME,4,"['Networks', 'ML']",67
15f8ce2d-40b8-4a36-b91f-7a85a621f53e,870e3818-e295-4d26-be3c-e2077d67c983,2,CS,4,"['Blockchain', 'ML']",57
170b65db-60e7-4944-aa1f-1ab5ef6f6cbb,11a5292c-cfb1-4de4-9359-4670e50ccb24,2,CE,4,"['Blockchain', 'NLP']",72
34ba565a-6ded-4d80-bb63-b32242e695c3,a7d80ca5-5a24-422a-b2f1-fa5ab470bbf4,5,CE,3,"['AI', 'Blockchain']",64
8cd61a12-3556-452c-8378-d72e40d2d54f,28e6dd86-ce3e-402a-80b0-5d15d82ee7c2,4,ME,3,"['ML', 'AI']",68
c7e50142-a19d-4dca-ad31-df1724c259e4,663699ba-0143-47e0-a5e7-d7c5bf308be1,5,CS,4,"['NLP', 'ML']",97
01b32862-8ad1-4713-ac70-a1df71f2c2fc,2007275d-b7bb-407b-b3e7-74962c91ba87,4,EE,2,"['NLP', 'ML']",98
0118b9fe-0c27-4357-8fb3-c46bcf3bf449,601ead7b-bf19-42bd-b08a-4544477bfbbb,3,EE,3,"['Blockchain', 'Networks']",88
e13b4a43-e5ff-4975-9db6-95824c5ef517,20d41807-f51a-4ca7-9eea-fa090db00503,5,ME,3,"['ML', 'Networks']",86
eda29a8d-9c9f-4069-90c4-607599da92a6,51497dcc-d335-413f-aef4-ad8f93a54ebd,5,CE,3,"['AI', 'Blockchain']",77
21fe6f40-e5e7-4d01-8288-18bce7db43a8,3307830b-3e23-4cff-a923-d043cdfe3cd7,4,EE,3,"['Networks', 'AI']",59
0429bc8a-f8df-46f7-9945-291f64ba959a,3307830b-3e23-4cff-a923-d043cdfe3cd7,5,CS,4,"['Networks', 'ML']",90
6abfd039-171e-4b31-9680-29630a3657e7,38d53ef1-13d6-48d3-8081-0f14bde8921c,5,CE,2,"['Networks', 'NLP']",89
8b50f678-af4b-4d22-85a0-20c566e8aad3,a3cc7e90-b685-428c-b830-90c56911da83,3,CE,4,"['NLP', 'Networks']",88
e63a2c7d-bc52-41bd-9d77-4d3d773d3966,aff6d383-7494-436f-9523-294cf077d20a,5,CS,1,"['Blockchain', 'Networks']",87
37610a25-4fa4-4bd3-9656-0809439f59f3,95bd2127-6b4f-47db-b6e3-fd46616c5137,2,CS,3,"['AI', 'NLP']",55
88d897a2-3124-4eed-9eef-50c6f14eb49c,2ed76450-6951-4980-a5b4-c9dc596dafbd,1,ME,4,"['Blockchain', 'NLP']",86
37e08702-be08-4ade-a314-76a5a963e49c,ba5ae06a-3edd-403a-8efc-6b972269186b,1,CS,4,"['Blockchain', 'NLP']",54
0fbb05d0-f3f3-4a0e-889d-125cd7e238a0,dd2cfc20-e3ab-4657-a400-274bfa6aeb79,1,CE,4,"['ML', 'NLP']",54
2b84d5cf-5139-408e-bd7d-142193995b2a,f6639046-38c7-426c-adc9-5ee51f160d49,3,ME,1,"['Networks', 'ML']",79
b02bb21d-f500-4ab3-8503-469bbffb8fc3,a85c3b63-9a78-4711-8c40-77b19fe6f9eb,1,CS,4,"['Networks', 'AI']",90
98e4a6dd-4947-4423-9898-8eba1aceee4e,18cfc2c9-1209-4b7c-8d23-c0b6ea7ce70b,3,ME,4,"['ML', 'AI']",97
c7e50142-a19d-4dca-ad31-df1724c259e4,0506bc4b-9b2e-4dfc-8252-5cde50768493,5,CS,4,"['NLP', 'ML']",97
3a58ca49-663c-4dc1-b025-a95d92b804d6,3c6e7a18-68ea-436f-bf50-b2e5a8ef182b,3,ME,2,"['AI', 'Networks']",65
f09c1eda-3d2c-4cdb-a742-e7aa0acf7d9d,9c6a2502-05bd-49f8-8fca-a93dd8100777,5,EE,3,"['Blockchain', 'NLP']",84
68f4d674-b142-47a6-bbad-202642bbfb9c,bf647f3e-453e-4cfd-abbc-db17a58fead8,5,CE,1,"['Blockchain', 'NLP']",90
df21bd72-aabf-4cff-acfd-c5f0c14100ca,a6a57433-667e-450d-96e8-0f3f13bae33f,1,EE,2,"['AI', 'ML']",71
e99c9982-465c-403a-a001-c21d861ecd76,1bc3107b-2fd3-4dbc-923c-f8fd4d8e6150,1,CS,3,"['AI', 'Networks']",67
a72a8fea-abf4-479f-b5ea-5ffcdb8bcd72,f9bbdb45-6a66-4c9a-9558-1b447ff6a4d8,2,CS,4,"['Blockchain', 'NLP']",98
1de86591-1573-4c7b-a199-f12b6a471a96,63b000d3-e769-48b6-8a4c-dd62eac3d094,2,CS,4,"['NLP', 'Blockchain']",70
e99c9982-465c-403a-a001-c21d861ecd76,5805b340-e333-4dac-af6b-3175c8680ea1,5,CS,3,"['AI', 'Networks']",67
30393b27-7f19-400f-911e-e0644e5da933,28d94e1b-58b9-42d3-9667-927f0ec7776e,2,CS,4,"['Blockchain', 'AI']",99
8bc73b48-4829-4074-9878-05a08f928f42,ae29e9f7-0f8c-41da-9da6-63e4ab866565,1,CS,1,"['ML', 'Blockchain']",81
50e78a44-457a-4f39-9acf-9bb046ad2d3f,ca336d11-26d8-4369-a336-4704ed67e11f,3,EE,1,"['AI', 'ML']",74
de0e1fd6-f202-468f-b3d3-8f29cf8aff23,1b987729-d6cb-4215-9a9c-f4db59695e88,5,ME,1,"['AI', 'ML']",93
32951339-dab9-42ac-a042-d9be8002ef92,37b25e3f-8cf3-4c9e-a4eb-49d54cc27224,2,EE,2,"['ML', 'Blockchain']",58
4c196701-b4f2-49c4-bddd-061e6a873b97,2854a7f2-2043-4b51-be50-f69e69d684c4,2,ME,3,"['AI', 'ML']",71
e905b2d3-dee1-4790-be5b-6a4edb890b02,944fcc46-7974-45fa-bbf3-f050d1329d8c,3,EE,2,"['NLP', 'ML']",78
1379dadc-7d86-4dd7-a027-78e4c4b7fd6f,c5723d6a-1de5-4a12-bdda-3c390494884d,2,ME,4,"['Networks', 'Blockchain']",57
93961b6f-fd9f-4c85-8801-b64758799a54,186d8b26-edce-4343-9f8b-fc9ea6337aff,4,CE,2,"['Blockchain', 'ML']",85
4ffbc10a-7789-4373-a334-0647428d6092,5051446a-8af3-436a-991e-7f0aa30c353f,5,ME,3,"['NLP', 'ML']",72
844a7379-ab53-4046-848c-f49459da47fb,8338c04b-5293-4ba1-b817-6068a72742f3,2,ME,2,"['ML', 'Blockchain']",70
aa104501-bca5-47f2-ae34-7054654cef0c,c9a1f1b9-e3ad-4691-a3ca-7bac9c64f536,4,ME,1,"['NLP', 'AI']",95
21c5c016-d401-4537-9cf6-6e6aa9406a90,d85db382-d3ee-4a7d-b1f8-a567f00b5f4b,5,CS,1,"['Networks', 'ML']",67
44ff3afa-4080-4523-adde-8c99fe733c8b,3526c403-9cfb-4d25-9db5-10ef260d1142,4,ME,2,"['ML', 'AI']",62
4a6e515e-486c-4551-bc58-254a9e42cec3,339d2da4-5cbd-4cca-bd19-6b134e0d01f6,3,CE,4,"['ML', 'NLP']",95
1754cb69-26f9-4af4-ad35-b1de3b732e47,576f7f44-48db-46c6-a2e0-b1a86f5dfd02,2,CS,2,"['AI', 'Blockchain']",67
ef77b320-14f6-40eb-99cd-0ca254b1d655,8df0d7ec-ffc6-4950-a96d-f728819bd3c4,2,EE,3,"['Networks', 'NLP']",89
661cb0df-b858-44fb-8773-c72aefa598e4,8a3f5900-c0f5-4afa-921f-8bee8730a558,1,EE,2,"['Networks', 'NLP']",76
8781620c-7950-4605-a956-6f21d7f6aeaf,52945b2b-1143-42f7-bf2d-e24d378cedf2,5,ME,2,"['ML', 'Blockchain']",71
f27ada5d-ec6f-4a48-925c-d80495e9f13f,1fb7e74a-c328-45c3-a1c4-16d2055698d4,4,EE,3,"['ML', 'Blockchain']",99
3699fb82-2652-4d0d-95ee-0580fe1e7b91,4d0e8f45-651f-49b7-9467-68faabafd2d4,3,CS,3,"['NLP', 'Networks']",60
f05c4601-511c-4bfc-b52b-50992b22f04e,2f1bd65e-9a6f-4827-883a-70065f878913,4,CE,2,"['ML', 'AI']",78
d5bed21f-5396-4f2b-8519-9a2ec48f71c1,6ccfe049-347b-462f-b954-c688ec8be5d3,5,EE,2,"['ML', 'AI']",89
b96b853a-e836-497d-b3f8-ecf7ed55d0fd,acd62d71-6388-4e74-958e-0b89e26d49a1,4,CS,4,"['Networks', 'ML']",86
aba57489-306c-4019-b0c4-943b5c8c80eb,1b49eb3e-ea6a-49a5-a91d-f6b7d7d295e3,3,EE,4,"['AI', 'NLP']",50
eb3ae271-5e2b-4567-afe2-6796be5cd679,76ad962d-e740-4ac8-9761-d2bb109cf35c,3,ME,3,"['ML', 'AI']",54
0b2cfff0-49ac-45d2-a454-bd67d81c2c21,062d5c82-bc97-4119-838a-ec512a2a6f9f,3,ME,1,"['AI', 'ML']",52
830b8b9f-7dbd-4f52-8051-3d4652068dc3,632c01a5-7a44-4143-bf58-13c1977bc980,3,EE,4,"['Blockchain', 'NLP']",97
bccc94a9-a527-4875-92b5-22daf6398fc6,153a1c0e-193b-463d-a5e1-9aa26383157e,5,ME,1,"['Networks', 'NLP']",60
ffa30bd2-83ed-48a4-ac83-3c5f0d3d1634,937a2d34-a83f-47df-a48d-1af94f725a1f,4,CS,1,"['AI', 'NLP']",68
88d897a2-3124-4eed-9eef-50c6f14eb49c,8eee615b-8014-4212-ad6e-946149ea7e05,4,ME,4,"['Blockchain', 'NLP']",86
5458ec48-c8f6-44af-9d04-6ae8d200aaa8,d107a5ce-a228-403a-8a1f-66fbeba34a1e,4,EE,3,"['ML', 'AI']",60
ac64f4eb-15ec-452f-8f6c-26ead2b847f2,986ee98b-716e-44c7-a597-d13e257e14e6,3,EE,1,"['ML', 'NLP']",95
c0d17412-adc2-4195-8759-0abac69810dd,40a0178a-3453-4861-b2f2-684c3ec198f0,2,CE,3,"['ML', 'Networks']",59
94c50dbe-15c8-461b-ba5f-62c66382a9a7,d559a35b-92cc-4d48-b345-65535e414af0,1,EE,1,"['AI', 'ML']",53
73481806-cb33-4deb-8bdf-8d9bb30d663d,88145c24-6c1e-48ff-b598-88492500ce19,4,EE,2,"['NLP', 'AI']",97
a7f7fdbb-9270-40fc-9d0f-7916c1568f36,ed8b8fe0-4014-419f-9a95-f278c94ec705,5,EE,3,"['NLP', 'Blockchain']",75
7a46b4ae-4db8-40d8-8e71-d5788222291d,0b251802-b365-4891-ae33-77f8df55f3f4,1,CE,1,"['Blockchain', 'Networks']",57
e7267e41-8eec-463d-b4e8-a24a5ed85cb4,fd53ce06-183e-47b1-853f-e249c23f13e4,5,CS,2,"['Blockchain', 'AI']",56
ff78336b-ae36-470a-8612-23dad354c728,c89565cf-9840-4c57-a0e8-3eca3576532a,2,CS,2,"['ML', 'AI']",65
d1804efd-7f80-496c-8c7a-3e5a4b041e76,46cd8fe6-ee7d-47ec-a660-4270e8be6bab,4,EE,3,"['AI', 'Networks']",77
7c65a0e2-8c25-473b-8b30-2a75e5e76edf,7281d699-4970-4728-972d-b2fdc84529f4,5,ME,2,"['Networks', 'Blockchain']",50
9ae514cb-49c1-459a-8229-c9d16bdc32dc,8b8844c6-aa9c-475f-823c-03adbf0d15ee,1,CS,4,"['Networks', 'AI']",93
f09c1eda-3d2c-4cdb-a742-e7aa0acf7d9d,a6f9fc64-6aad-4351-b720-4c4b34077606,3,EE,3,"['Blockchain', 'NLP']",84
b5c2b115-38c3-4faf-bc27-3b6cfd5520d6,97168bf7-6124-4b10-bef5-c60022f03198,5,EE,4,"['Networks', 'ML']",99
6390bfc2-9879-43eb-b977-2a56d3fe84d5,97168bf7-6124-4b10-bef5-c60022f03198,4,EE,1,"['NLP', 'AI']",83
0ba98f3a-2120-43f5-ba11-7b1324112c46,195d692f-2614-4869-b532-2ede5981642b,3,EE,1,"['Networks', 'AI']",63
162f5026-d561-415c-8816-fd3a82a7578c,60887a6a-4de9-4c4c-9370-7a35f7798d5f,2,CE,1,"['Blockchain', 'Networks']",86
bdc21707-4c62-4aac-9ab7-81884588e612,99dd11c5-8812-40e3-b716-4f183a59ee9b,2,ME,4,"['AI', 'Networks']",95
ac8ce443-b219-4cc6-9df5-a09fcc5754a9,41979f31-939f-4078-881f-dd734dea6e92,3,CS,3,"['ML', 'NLP']",71
f32cb411-0122-4925-a25f-998cc2108687,ae0f244e-16c7-429d-9f7c-00f01407ee76,2,CS,3,"['Blockchain', 'Networks']",87
88a8123f-e72d-4a1f-a77c-ee61945b558b,79a5a0fe-42f8-4bc7-a78b-e22905b4fc16,2,CS,1,"['Networks', 'AI']",80
61b0192d-ded2-40a4-ad2a-103329cd184a,a55a6367-7919-4ede-84a8-5a045b348bd8,2,CE,3,"['Blockchain', 'AI']",66
ec62fe91-679d-463a-a719-511641b25f08,2d254d06-f123-4cb9-b18f-a39fa45b8028,2,CS,4,"['NLP', 'Blockchain']",53
23beb132-6bd5-4595-996e-93f5b40bd81b,bc4ce2ef-8ab9-4a33-b04c-058a04789542,5,CS,4,"['NLP', 'ML']",81
d8af63cf-4b34-4296-b611-6fdb3028df61,ca336d11-26d8-4369-a336-4704ed67e11f,3,ME,4,"['AI', 'Networks']",53
21addb07-61c4-4098-beb9-d0102e9d89db,03d13f30-941d-4aeb-b160-382e57b01137,1,CE,4,"['ML', 'Blockchain']",54
844be264-89c1-4543-8b69-ff99b17ec3d2,aff6d383-7494-436f-9523-294cf077d20a,2,CE,4,"['AI', 'Networks']",92
f05c4601-511c-4bfc-b52b-50992b22f04e,a2b22710-2f93-409e-bede-57bc40f0b053,2,CE,2,"['ML', 'AI']",78
f09c1eda-3d2c-4cdb-a742-e7aa0acf7d9d,cead0d24-e743-448a-a74e-90b74e5d59c2,3,EE,3,"['Blockchain', 'NLP']",84
01d548a1-b1e9-4081-b7ae-8d4638f1c060,44fc6258-04a6-4542-9a67-e0e3c857f661,5,CS,1,"['Networks', 'NLP']",81
fe1a4162-502c-4f86-b6dd-324c00e40314,2847f0d9-f842-421c-bb28-f0eaa011afda,3,CE,1,"['NLP', 'Blockchain']",99
1f1f0fd1-8a1a-41ca-8bd4-f5faf35b6c3c,eaf96ca5-4307-46c7-a1cd-d4f9ea3d6b5c,4,ME,2,"['AI', 'ML']",52
98387a28-962e-4467-8ead-01a9db458949,590630f5-a1fd-4611-b031-23670f15d9a8,3,CS,3,"['NLP', 'Networks']",71
a9268760-ffc8-4c4b-95c1-02d967ebc8fe,0ef01592-f492-41d3-a6d4-b2250a1456c4,3,CE,3,"['Blockchain', 'ML']",84
0bca8d43-4127-4fd6-b3e7-13c36003d4a2,c1c8b947-b9c6-4d2c-ad0a-dda9874f160a,1,CE,2,"['Networks', 'ML']",76
9e0e6fa4-1e95-4b69-b894-a33206adf473,01d5a701-91ce-4818-931b-491adad535da,2,EE,2,"['AI', 'Networks']",52
caefc03d-a1f6-4ed4-ad7d-24252a4e43c9,3d00c5e8-5015-4f6c-ad6a-b950d8a0f45b,1,EE,3,"['AI', 'Blockchain']",52
88f25bf8-48c5-4025-a1c4-dbbaa08839d6,d559a35b-92cc-4d48-b345-65535e414af0,4,ME,3,"['ML', 'Blockchain']",81
dd40c896-05d4-400e-935a-6d583912ae39,63c768cd-cbab-4334-9129-c4c793615697,3,CS,3,"['ML', 'Networks']",54
89c64a95-ad12-46ef-a7fb-abe436d8a46c,0b251802-b365-4891-ae33-77f8df55f3f4,3,CE,4,"['AI', 'NLP']",99
b8513a74-9e83-44c8-a735-7a3abaee9d43,0e0bd385-ccb5-4238-970d-1e02a3c9a508,5,EE,2,"['ML', 'Blockchain']",81
dfa11b02-a745-422b-a6a9-003b5a331ca9,6f941aeb-6968-4feb-8eb5-f1769f381082,1,CS,4,"['NLP', 'ML']",99
e13b4a43-e5ff-4975-9db6-95824c5ef517,665990c6-e864-41c5-9ec6-c4db219719c2,1,ME,3,"['ML', 'Networks']",86
77f5ee9e-4422-4ace-a89e-8d8b25723f32,af0ee7de-16cb-42be-af3c-e143505f65ec,3,ME,1,"['AI', 'ML']",65
48b2a0a3-7263-4b53-9829-bb5e9a4806ac,4d0e8f45-651f-49b7-9467-68faabafd2d4,1,ME,1,"['ML', 'Blockchain']",98
4379f608-2484-43ed-8d46-4b9f0414ceae,fe7b7fbd-e49a-4891-8e30-95e9fdad03bb,2,ME,2,"['AI', 'Networks']",54
906e5bb0-3afd-4237-bd9f-9f33140db73c,1b987729-d6cb-4215-9a9c-f4db59695e88,4,CE,4,"['Networks', 'NLP']",91
15e13fa0-35e4-419f-a6dd-1fd040e6407e,a7d80ca5-5a24-422a-b2f1-fa5ab470bbf4,2,CS,1,"['AI', 'Networks']",92
40e39f3b-78b7-4211-bd81-74eeaf3588dd,8135eb5e-0bfc-4414-9f8c-d8444c5c8b92,2,CE,4,"['NLP', 'ML']",83
ecd80014-826d-4df1-83ef-ab15c0633f7c,07aa8f53-898d-4f50-9fe0-441385befde2,2,CE,1,"['ML', 'Blockchain']",57
b52fb46b-fa23-441c-a998-602c326e9faf,93425e27-3924-466f-82c8-b9338d0732df,3,CE,1,"['ML', 'Blockchain']",63
506d330e-154d-4ce6-9ac3-e57fa16510fc,b97a9a1c-9fda-4640-803b-34964023853c,2,ME,2,"['ML', 'Networks']",74
e557019a-8192-469f-b14e-fe7d1ffa9815,0ef01592-f492-41d3-a6d4-b2250a1456c4,1,CE,1,"['ML', 'NLP']",72
e53d68f1-b155-4f9b-b531-126193703711,38d53ef1-13d6-48d3-8081-0f14bde8921c,2,ME,1,"['Blockchain', 'Networks']",69
0f742d6f-7526-4ef3-93fe-1be4ee9d8288,b7e3ab19-e769-46be-9909-3c1ebcb23254,2,CE,3,"['Blockchain', 'NLP']",89
6b170f0f-a77e-4a98-a9b4-fcc88b498328,adccd38f-1b42-4987-a5c6-0827e57f4f21,2,EE,3,"['NLP', 'Blockchain']",70
091037ce-54e9-424a-bd71-8dd272958d6c,937a2d34-a83f-47df-a48d-1af94f725a1f,5,EE,1,"['NLP', 'Blockchain']",74
7ec69062-f6fe-42d1-b717-738c4b8ef6e8,12d6560d-d7d2-4a38-aa7c-6ad65e1fcdd1,3,CS,1,"['ML', 'AI']",75
cd0f21fb-b3b7-41a0-bc81-2fe6f7428ed9,cd4c270e-ec61-4dae-a612-7e05e701eea0,3,CS,2,"['AI', 'Blockchain']",53
bd7972ba-a637-4dbd-acda-89ed16f938b0,2ef60b10-ed23-4b6d-89e4-bbac2106f80e,2,CS,1,"['ML', 'Networks']",56
9ba22ccb-75ba-46ef-a0cc-ffe7b0d9c31d,1655f4a0-6061-4b10-828d-233f0100fb96,1,EE,4,"['AI', 'Networks']",88
c5644c4a-f7da-40a9-a332-a905a5fb02a7,99eb3f4a-989e-45ee-9a17-75503b47865b,5,CE,2,"['ML', 'NLP']",100
a7cd3705-27d1-4d90-ad74-c8307ad66045,1d372331-5372-4579-89d7-929153ef5d24,4,CS,3,"['NLP', 'Networks']",63
8cda0637-1ff0-4dec-98c6-b1e3db29f6b0,632c01a5-7a44-4143-bf58-13c1977bc980,5,CE,2,"['Blockchain', 'AI']",93
8f4b6746-05f4-47b1-b8d5-c1374a91bb54,fc9cb500-deb9-4622-8bcf-a35d2700273b,2,CS,1,"['Networks', 'NLP']",80
ee935c8d-f294-48fb-9314-5cdf104b3cad,d32f2b52-ed50-4d34-be9e-4a5f65fcc6a4,4,CS,3,"['NLP', 'Blockchain']",73
ac68df6c-7e66-45a9-a9c8-8ee788948003,665990c6-e864-41c5-9ec6-c4db219719c2,5,ME,3,"['AI', 'Blockchain']",52
ac350ede-5da1-46b6-b3b2-d05f1c0367a7,07255ffd-ccdf-410c-8e97-50bad8f42ed8,3,CE,1,"['Networks', 'Blockchain']",62
4878e1a2-76e9-4a86-aa54-9ef06dcb9395,24270578-5e00-4fdd-bdb8-63dd6da0a9d1,2,ME,4,"['AI', 'NLP']",74
b332499e-657b-4f58-aef4-a00b13baaa11,aff6d383-7494-436f-9523-294cf077d20a,5,EE,2,"['Networks', 'ML']",95
e53d68f1-b155-4f9b-b531-126193703711,a3a2903a-86a7-47bc-a879-e056ab398267,2,ME,1,"['Blockchain', 'Networks']",69
0b592f59-f062-4c87-af08-460c0e987d76,f40a2e6a-67b2-4106-9cec-6a2e7f816ede,1,EE,1,"['ML', 'AI']",58
311eeea8-51cb-49bb-88ad-f1249002ea70,8805da36-262e-47be-9539-7f450dae6087,4,CE,2,"['ML', 'Networks']",61
18f65f6f-c7a1-4688-a47e-a6681e1880f2,1bdd077f-ebfb-44d5-b4c8-e364a1a73801,5,CE,2,"['Networks', 'NLP']",92
0c867e8c-9148-4c3d-bf01-7f5769fe1fba,a8908652-539b-4e86-88b9-4956595ea6d0,2,CS,3,"['AI', 'ML']",93
1cf46a14-f176-4540-b376-c0960122b453,fc9cb500-deb9-4622-8bcf-a35d2700273b,5,EE,3,"['Networks', 'AI']",62
6e461054-589f-494d-a696-222687dcf236,04f3a3ea-1d89-4bdb-a277-9efac6f5fa0f,2,ME,2,"['ML', 'AI']",100
62e8f267-f04f-4cc3-a9c1-ab1d5f0ecfa2,37b25e3f-8cf3-4c9e-a4eb-49d54cc27224,1,EE,1,"['AI', 'Blockchain']",94
7ec69062-f6fe-42d1-b717-738c4b8ef6e8,1cd1ee27-6c4f-46a0-be34-a227aad7f761,5,CS,1,"['ML', 'AI']",75
7318435f-22a6-41af-a14f-86de1492db1a,0e7c85d3-8e78-4266-91ab-12401446a557,1,CE,3,"['Networks', 'AI']",51
3a58ca49-663c-4dc1-b025-a95d92b804d6,e1149800-60c3-42d4-8864-046615bdadbf,3,ME,2,"['AI', 'Networks']",65
932982d3-0261-49f8-8a4b-f4c009666e1b,5051446a-8af3-436a-991e-7f0aa30c353f,5,EE,4,"['Blockchain', 'Networks']",73
904a3ca6-87d2-4383-ba63-f8bf8572fcf5,ab125cc6-015e-4a19-9600-0f376a86cda5,4,CE,3,"['NLP', 'Networks']",97
de0e1fd6-f202-468f-b3d3-8f29cf8aff23,6201a27f-660f-499b-8754-2428e68a26b1,5,ME,1,"['AI', 'ML']",93
237a2ffe-4024-413c-a465-5f97536b42a3,4bc8012d-cfb8-42c7-b707-e509c6258619,5,EE,2,"['NLP', 'AI']",69
e439b32d-3a98-42a5-9e6e-a686422e3991,1cd1ee27-6c4f-46a0-be34-a227aad7f761,1,CS,1,"['AI', 'Blockchain']",97
1f1f0fd1-8a1a-41ca-8bd4-f5faf35b6c3c,8f894809-44a3-49b4-85c5-1084c9777ea3,1,ME,2,"['AI', 'ML']",52
bbe4f55d-e2b0-41c2-a9c1-99b1bbd88009,0895a81b-1529-449e-91ce-5158ddf3628d,3,EE,2,"['AI', 'NLP']",96
b9669cac-9879-4ee6-936d-5c9eb33dffb3,3679536e-99cb-436f-a62d-b023b35b349d,4,ME,4,"['AI', 'NLP']",80
2727b76e-9aa9-4cc6-91e5-a8e34d0351f3,8eee615b-8014-4212-ad6e-946149ea7e05,5,ME,2,"['Networks', 'AI']",63
c0054ef8-a7b0-4e85-b034-ea085ce8f51c,f030288a-e7dc-4193-88d4-0a3818de058a,2,CS,2,"['Networks', 'NLP']",77
bd1a6fbf-0d3c-448a-be6f-6fbd1234a730,0a24577d-6c34-4027-8087-9a4ad8f1dedc,4,ME,4,"['Blockchain', 'NLP']",50
7f98bc54-870c-4fe9-8a8e-ec8290120109,5c35a5c4-0de1-4200-bfc6-d271058ce872,4,CS,4,"['ML', 'Blockchain']",94
68f4d674-b142-47a6-bbad-202642bbfb9c,cd48ade3-10af-487e-9dad-6663c4d5d8c8,3,CE,1,"['Blockchain', 'NLP']",90
61e1a76c-2881-42c6-8e35-cfb7380863e7,1aaaf0cb-8d5d-43a4-9206-973e6a37234b,4,CS,3,"['ML', 'Networks']",61
83b68617-d5a6-40b2-a3fd-534f128696c5,b115d2f3-ef93-4fe9-9a83-3440743981a4,1,EE,2,"['Networks', 'AI']",72
0bca8d43-4127-4fd6-b3e7-13c36003d4a2,49ed591b-b22e-4873-a2d0-fd989f125ddf,2,CE,2,"['Networks', 'ML']",76
bcaab50f-ad78-4e1a-b9e3-bb581610fcc5,5b0319c2-a431-441d-915e-0bdc808fe9e7,3,CS,2,"['Networks', 'AI']",62
e86bce47-6220-4af9-b889-68dfb9835932,c7e4c7d5-5aef-4735-a8d0-8913e741fef6,3,CS,2,"['NLP', 'AI']",80
6216cc00-ce99-4449-a081-821c04cd45fa,b2598a47-6169-4946-99d8-415b9f0133f9,2,CS,1,"['ML', 'Blockchain']",64
077796fa-bf5c-4761-af16-e721833096ec,32ee0047-aedd-4ded-b0a3-07bc952fc8de,1,ME,1,"['NLP', 'AI']",76
43632270-c2c1-4df4-b0b6-626437c8dacb,d3660249-5a98-4e85-b022-6c2da22717db,2,EE,1,"['Blockchain', 'Networks']",97
841fc56b-0b0a-4539-af4b-5ff2b359b28d,dc143a1b-d76e-40bf-937d-92da069643db,1,EE,3,"['NLP', 'Networks']",58
30393b27-7f19-400f-911e-e0644e5da933,2d254d06-f123-4cb9-b18f-a39fa45b8028,4,CS,4,"['Blockchain', 'AI']",99
b358f7e8-581c-4f63-963c-87444c5be4d3,f030288a-e7dc-4193-88d4-0a3818de058a,2,EE,4,"['NLP', 'Blockchain']",88
b358f7e8-581c-4f63-963c-87444c5be4d3,4870d187-ce1b-4a7a-89b3-0ca22f73ccd2,3,EE,4,"['NLP', 'Blockchain']",88
b5c2b115-38c3-4faf-bc27-3b6cfd5520d6,3ba6789b-3006-456a-8c23-9242bc8a09f1,3,EE,4,"['Networks', 'ML']",99
72dce771-45ad-4972-a28f-ea26fbfe8b12,f561f808-dd47-4d71-824e-2aee3af41eef,4,EE,4,"['NLP', 'AI']",53
99da7c5b-d51f-4110-b95e-146f0f7da0f7,8a707b44-8d45-4021-a879-6f87992c8b2a,5,CE,2,"['NLP', 'Networks']",85
e13b4a43-e5ff-4975-9db6-95824c5ef517,932f2a51-bbcc-47d5-8a63-bca9fad7c4ef,4,ME,3,"['ML', 'Networks']",86
47b1db3f-944d-42d6-b708-8e25e53cd263,6172625b-8c04-4608-b1f7-61500dc62a16,4,EE,4,"['ML', 'Networks']",81
0ddb84c7-1745-44d4-8482-af661b5fc22f,3a9fff11-7d48-41da-b908-6ea1628b0675,2,EE,4,"['AI', 'Blockchain']",95
625a953b-ae15-4f52-ae02-c67c122f985c,8ed3a25d-bbf0-4078-b7a0-f62fcca2b2a0,2,CE,3,"['AI', 'Blockchain']",93
8db4c7f5-90af-40f2-bdde-f6f5d55cee67,5340fe42-d355-48de-8bc1-bf5d2485b2a7,2,ME,4,"['Networks', 'ML']",65
7f877fda-a603-420c-b6c5-611ae3341bf8,c9a1f1b9-e3ad-4691-a3ca-7bac9c64f536,2,EE,1,"['AI', 'Networks']",80
1de86591-1573-4c7b-a199-f12b6a471a96,632c01a5-7a44-4143-bf58-13c1977bc980,1,CS,4,"['NLP', 'Blockchain']",70
4502657a-2c18-4723-95ac-ca6b429384fa,a8d6e92c-9d24-4f95-bb7a-00dc26329ef5,1,CS,2,"['NLP', 'ML']",68
0b2cfff0-49ac-45d2-a454-bd67d81c2c21,a3cc7e90-b685-428c-b830-90c56911da83,4,ME,1,"['AI', 'ML']",52
ee751d43-91ac-4cfe-ab51-cb45edcabb35,f5c1bf70-7139-4dc0-adca-c6e97dcd2403,3,CE,2,"['NLP', 'Networks']",92
cbd18410-6f3b-49c2-984c-ac982ee67d72,e5b69892-c636-4c6c-9300-4b646e330d7f,3,CS,3,"['NLP', 'Blockchain']",68
0c703d9e-43b9-4c39-b670-864bbb255e5a,0895a81b-1529-449e-91ce-5158ddf3628d,2,EE,3,"['NLP', 'ML']",55
