student_id,material_id,rating
c1b7f9f4-afb3-41c4-92eb-08dddd21c871,6ec36222-2efb-4a47-a91f-b580ad886762,5
8267183f-f9fd-4a06-adc6-17328f2aa60e,97522d3b-ec99-4d04-8e88-00fecadeb4e4,1
918c453f-6383-4359-95df-f2c022a750d7,3d15aa97-a06e-4b48-8255-f5f0d2832c73,1
bd1a6fbf-0d3c-448a-be6f-6fbd1234a730,73a0746d-4a77-45c2-bdc7-2ee31e57c1e6,4
237a2ffe-4024-413c-a465-5f97536b42a3,af0ee7de-16cb-42be-af3c-e143505f65ec,5
d9511975-93a5-4b9b-8c58-e8117f962cdf,babd3b41-dac8-4296-bbb3-d8665bd29070,1
958b4bd2-c1f6-40b3-9529-872996490809,32ee0047-aedd-4ded-b0a3-07bc952fc8de,2
dfe6659e-a73c-48e3-a827-79930c28722c,8c9d3842-2a6b-4425-8f5e-aba298bab25b,5
2cfd9b2a-2b76-4afe-98b5-33fe2bca9bd0,29cd5e6c-e6a1-45f7-ac86-8fb151b7d208,3
890f3bc4-570a-4eb4-8735-72f6f613474b,bd06b993-3335-4919-a7a7-4ce5f8a1fdbd,2
def2f30e-a573-41df-8430-d24d0b1b6f13,a14ae2ff-c635-4148-93b8-6e92a61769cd,3
bcaab50f-ad78-4e1a-b9e3-bb581610fcc5,51497dcc-d335-413f-aef4-ad8f93a54ebd,3
0283d20f-12d7-4087-8346-976c74343b14,b2c5e704-b1d4-4f12-ae7f-e869d0ac4350,1
ea907338-48d1-4fac-905f-107caf7a2d81,9c6a2502-05bd-49f8-8fca-a93dd8100777,3
e36b4f1e-29e8-48f0-b3d7-5c10f13e6236,fae7cb8f-6216-4bd2-92c6-3dcebe834ef5,5
625a953b-ae15-4f52-ae02-c67c122f985c,ba5ae06a-3edd-403a-8efc-6b972269186b,4
fe73f4f3-d5f0-461e-82c8-5821dd70a16e,5734ff80-675f-4840-ba5e-ecc2491246c9,1
77a4b84b-41b6-4d10-91ac-1ed3c73415b2,ab125cc6-015e-4a19-9600-0f376a86cda5,2
cbd18410-6f3b-49c2-984c-ac982ee67d72,88121185-bac1-4b28-b98c-522fde0ad309,5
1f54ecf2-8ecd-470b-ac2f-3b5b911df14c,a7d80ca5-5a24-422a-b2f1-fa5ab470bbf4,3
80bb1356-255c-4bf5-86cd-bdf426cc08c6,062d5c82-bc97-4119-838a-ec512a2a6f9f,1
fb8ab666-ab3a-4cd3-bebb-255e1d2fbe8b,07255ffd-ccdf-410c-8e97-50bad8f42ed8,3
054acdc2-5c1b-4dc9-b1fc-c13b3091526f,fa2bdb62-0c32-4156-8292-161048b293fd,4
f09c1eda-3d2c-4cdb-a742-e7aa0acf7d9d,6dd9a97e-1d8e-4b1c-aab2-3b582a572b1e,5
fbafe685-1777-4f58-ae7f-fd6307bae702,b7e3ab19-e769-46be-9909-3c1ebcb23254,1
d73de9da-b0f5-49a3-ab77-6f357506c7cd,4d7ac913-3960-421a-a9f8-4f42420aed99,2
f481f4e7-8a5f-4dba-b801-9fb1175d7e19,3e7bdf69-b9ca-484d-b9d0-773f6edf7610,3
f50ff197-c671-4953-8095-4aa98118b222,a368d757-d3dd-4345-a79d-20577320a4e8,3
48252b7c-ada7-4609-bf24-ce6a55f90f39,1aaaf0cb-8d5d-43a4-9206-973e6a37234b,4
e994c0e2-e626-4c4b-9dbe-b15f24085bed,f8555d1f-a2e8-4669-8208-52a02024eb33,5
ce585770-9f09-48eb-b8cf-3f23f0acc5b4,9d5dd0f9-e205-43d7-ac46-c7cce4a54dcc,1
1cb641aa-dd35-4861-afb5-d68fdc31d1d4,7479cedb-9bea-44cb-8a93-5829a55a2f4c,5
c6e4a69d-34f5-422e-993b-97baa3c5c5e9,4c06610e-4e53-4806-89b9-19bb978a14bd,4
3dc178f2-3ed9-4cc6-afca-3da962b4461e,8c607757-ca4a-49a8-880b-c27a13e6e163,4
10dca9b7-689a-4571-b1da-df2d7f8cb641,a0986927-82a1-4df9-90b7-ced3fc792706,5
df21bd72-aabf-4cff-acfd-c5f0c14100ca,55291418-2a72-4d2f-82eb-073351d38a7b,4
2eb1baf0-2b42-45e7-8fd2-b812c5677951,cc17dde2-a9d0-434e-a888-2bd86043b224,3
0e3a531c-b12e-49fd-bb26-aecf16f431b0,c1c8b947-b9c6-4d2c-ad0a-dda9874f160a,5
787626c3-b1d9-4b1f-a2e5-b88642a5d8ef,5b0319c2-a431-441d-915e-0bdc808fe9e7,4
b994410f-1f48-461d-92b2-61982b411298,44fc6258-04a6-4542-9a67-e0e3c857f661,4
87fb5f78-4ac7-421e-bf63-5912dd6f3fb3,22b17e91-f72b-4bbe-9f73-79300e73b09e,5
fcbe7a19-1ff8-455f-b74e-be79b9775fb2,4015c244-887a-4847-ab60-43f2c73ceedf,1
297e89d5-26bf-4708-ab3a-9ae86d1f774e,522f6249-dccb-4817-8a6c-83ae803345cf,3
e620471a-0c50-4257-b814-01675397412f,937a2d34-a83f-47df-a48d-1af94f725a1f,1
7d13f808-8b7f-4583-be95-56dc87b634f7,df2704d7-3924-4af7-8ab0-8e7e8ccedd41,2
acbab6f2-8cac-413d-bcc5-d78f5c966e0f,1e4fb664-3115-41c4-bfdc-f6f0223e26d2,5
f0b0bbe1-aedb-4401-86ce-8dd8eda5d0f2,71ef279c-f143-40cc-9abe-6c653e271eda,1
46c6897d-333a-42ad-a255-e52f653712c3,a8d6e92c-9d24-4f95-bb7a-00dc26329ef5,4
568860e4-43c1-4f8b-8f8a-339c7bf8a756,f9bbdb45-6a66-4c9a-9558-1b447ff6a4d8,4
b994410f-1f48-461d-92b2-61982b411298,28d7f7e8-ddf2-48ae-a659-598c32f41b52,4
94c50dbe-15c8-461b-ba5f-62c66382a9a7,ddb577c1-6fc1-442d-9085-5e4e67f0756a,2
ea907338-48d1-4fac-905f-107caf7a2d81,e3147d1c-892b-45f6-aeff-822588b58b79,5
e414f9e3-2d52-4110-8094-84eae2bac9f0,db1aa6c5-2619-4b01-8e41-4934a6232ced,5
89c64a95-ad12-46ef-a7fb-abe436d8a46c,cfe99b65-c192-41df-b6f3-679500effa26,4
746fad1c-ac7f-4662-be08-cf1a072a7baf,1a8cd05c-da49-4bb3-abae-b45ff3f7dcfb,4
ddf0210c-477b-4ad0-a216-49315ade5ff9,af0ee7de-16cb-42be-af3c-e143505f65ec,2
245ff4ed-b014-4ee2-90aa-a5d12596d489,07749475-16ac-463d-a470-85c425701326,2
9a1219fb-8b3f-41c9-8c4c-d97c76a6b25a,195d692f-2614-4869-b532-2ede5981642b,5
83559d9d-0a5b-4be9-8fdd-676fbd0bbed4,bf647f3e-453e-4cfd-abbc-db17a58fead8,4
270b950d-1484-4874-8d34-9320a6d07cca,1cd1ee27-6c4f-46a0-be34-a227aad7f761,5
1782d88f-f534-4394-907f-b271a25e842b,e9c83dcc-bef1-4402-9da8-48b24c4f7b65,5
3b3403a1-5ec7-49b6-abde-17a1791bfe23,40b4da05-9f6c-45cb-ac1f-a018d0def782,5
26100d6c-06b6-487e-aae7-fc68d70d557d,b115d2f3-ef93-4fe9-9a83-3440743981a4,1
3de6bdd5-b34b-47af-aa1d-6eb640119396,4e28dd16-dc75-4777-aecd-8825432bb062,1
ebd52028-87fc-466f-9621-1de4ac4af9d8,452a877e-f50a-4f7f-9eb8-804f07f80e52,5
88a8123f-e72d-4a1f-a77c-ee61945b558b,63c768cd-cbab-4334-9129-c4c793615697,2
205efec2-2c81-4ef4-b0d3-5d50271c20b2,0e0bd385-ccb5-4238-970d-1e02a3c9a508,3
83b7185a-c350-4563-90f6-8d6e999187f5,1c0f9cd6-522e-4186-b99c-25246089584c,4
193d27cf-91d4-42e9-926e-76b5b3ca6699,f9bbdb45-6a66-4c9a-9558-1b447ff6a4d8,5
8695fea3-f7cd-43b5-9eec-42b82d26b217,8eee615b-8014-4212-ad6e-946149ea7e05,3
07c76bc4-3069-48c4-8d36-3aba27e01a57,3e60954a-6733-4b80-9c7f-c0115842d136,1
d5913aae-e7ae-45ae-a4e9-0a5259dda4da,debd97c4-66e3-42bb-8481-6ce7e63dae9a,4
0f742d6f-7526-4ef3-93fe-1be4ee9d8288,7556b998-aa54-4d79-8c68-a35e9e22a22d,3
bbf3eeee-4435-4502-b9d0-3265e2704a75,ff67d01d-f940-421b-84c5-3c4a84aee080,1
8df7d04e-f36d-4fee-ba1d-7380f9d373fe,31079ed3-a374-419a-a275-97baf118e715,5
6e81a955-5e21-43aa-b779-c616be0c566d,905fdd11-3c29-41ba-932a-62f7e342b178,2
bedc991b-8ee7-49e0-a04a-c7ab0845974b,28e5dbdd-24b1-4af1-9680-645ba8ee753c,5
c1b89659-270b-4817-8544-0a4397febc6a,a2b22710-2f93-409e-bede-57bc40f0b053,2
117b683e-0bca-44ee-b9f8-eca627469b2a,2496c730-40d2-471b-a422-f1c790fab8d5,5
2f7b3620-c0f1-4fe5-bb85-c9f44a37604e,aa06e9ad-40af-41dc-b4af-a0630f03256f,2
edb12ee0-9226-47dc-b4bd-a7c7ad20a588,bd06b993-3335-4919-a7a7-4ce5f8a1fdbd,5
93961b6f-fd9f-4c85-8801-b64758799a54,86c13d73-d754-45f1-8192-b40fb12f1696,4
afdbad07-566f-4b25-997a-22ed48dca7ab,576f7f44-48db-46c6-a2e0-b1a86f5dfd02,4
231fd518-d2fe-4b43-a7b0-a2779071ef6f,26d739af-0372-4a63-a3b2-97f15e6ca300,2
beafb8c3-fea3-4280-a84e-74f71bab6b4e,a0644785-0f99-4446-b3e1-3062daacfaad,1
f046d1c3-030e-4de0-adc1-545388323bd2,590630f5-a1fd-4611-b031-23670f15d9a8,2
e6a8ea6f-055f-4381-97bf-7dcbe7e74a4a,ec5d94e6-65ad-4923-badc-9bf1611806be,1
4f20acdd-010c-4ad1-886d-819bfcdf6131,97522d3b-ec99-4d04-8e88-00fecadeb4e4,2
b27fcb48-64c3-41fe-8a55-0b9f6d483497,cb84eb65-9b77-41ec-8ca8-da959cab70bd,4
16af1313-f66d-4476-b653-fa76ab16ca01,32b495fb-f48a-429c-a8e7-0e1fcaa497c9,2
1ea39e79-f29b-49e7-aec1-28bcbf626241,08f467a2-5073-48e7-818d-9d59726b6071,4
14cf026c-b1c9-43ff-b185-8ef40aec39ed,26d65719-9d18-433b-be2a-c5e7793fa46b,4
6648b4ae-f025-467f-ae25-3984289cb83e,5b7d3132-f862-43e2-87e5-3ac61356a69c,3
e56b847b-15d6-4276-ac4a-d75aae7a88b1,8560fb14-885a-4468-aab8-1b8756cf422d,1
727dac2a-8fd0-4ed8-ac3d-ae8a7951fe7e,b8107b06-2406-4290-8e68-22a7c5f8c2f5,3
c05c1b8e-0667-4d0e-af9b-5712c7252b88,03d13f30-941d-4aeb-b160-382e57b01137,3
f32cb411-0122-4925-a25f-998cc2108687,f561f808-dd47-4d71-824e-2aee3af41eef,2
1ea39e79-f29b-49e7-aec1-28bcbf626241,69bb5286-1a73-4a9d-a540-37bd6847f982,3
106b8dce-9796-4f12-a396-feb0e87e9d72,3d15aa97-a06e-4b48-8255-f5f0d2832c73,5
7022cff1-368d-48b2-92ef-01bf48bd558b,6172625b-8c04-4608-b1f7-61500dc62a16,3
a7a84873-6733-4752-bfe1-529d7e2d6ad0,dda1a3f0-1ecc-4b0c-b4bf-f04a7366d57c,3
cf7cac3e-369b-4b7b-b783-55acff25267d,8897ec14-69e0-4b62-84e6-30219374c234,5
f10f8c6f-7326-4fca-b1b8-bd88e6137505,4f2dff53-b8b2-4e35-8dec-ecbf8dec3366,4
9eb3b9c3-8142-4467-a86c-06a6595defad,49ed591b-b22e-4873-a2d0-fd989f125ddf,1
49ce4a3b-d757-4725-864f-588cc4c795ea,72d4536d-5968-44b9-8f40-6bb58bd34fcb,2
b0c8bfa2-d2b8-455f-89fa-a4ae533d050d,41eb82e7-1f5a-479f-b738-bb27aac7dce2,5
8a2e6c31-8d78-4e0f-ad91-b683a7e2e4b6,8560fb14-885a-4468-aab8-1b8756cf422d,2
0743f4f0-1063-43c5-abba-51f7c88180de,8f894809-44a3-49b4-85c5-1084c9777ea3,1
f2616701-de71-454a-9548-c650bb3ed5a0,13d3415e-0073-47e5-a047-ebb206a3e300,5
b76ce458-aad2-45f8-987c-6d9142afc6e4,1c0f9cd6-522e-4186-b99c-25246089584c,5
b6d07e00-c502-498b-9c9c-f308ee1d6c38,1fb7e74a-c328-45c3-a1c4-16d2055698d4,1
a366a007-8800-4970-8ecc-a46862eb633d,5c35a5c4-0de1-4200-bfc6-d271058ce872,5
88e3a054-5b98-4fb8-afc5-e3acbe067c20,76f73bdc-6abd-4682-9e08-e5592f1d6475,5
a9ed500f-5cdf-4fb3-827b-521c6b437715,40a0178a-3453-4861-b2f2-684c3ec198f0,2
f2616701-de71-454a-9548-c650bb3ed5a0,95bd2127-6b4f-47db-b6e3-fd46616c5137,4
a22bd296-6309-4629-8254-83f4b8c322c1,8263f52a-1bb5-4573-b14c-71f24b11db69,4
f2bd98cd-7dd4-48b6-85c9-9fba3433fe57,863033eb-13d7-41bd-9851-391849830e4a,5
dc880244-7013-4854-98ca-5562c2db3b21,8f93936b-2b60-49d5-a7e5-96874eb3d1f3,4
d1804efd-7f80-496c-8c7a-3e5a4b041e76,19d3f174-140a-4781-9b10-0f9270fbefce,5
b5c2b115-38c3-4faf-bc27-3b6cfd5520d6,2dd7627c-de1f-4502-bf8e-7d94921690e4,2
e619327d-a047-4290-aa65-98e68c756ebc,4ac4fcf4-642c-4448-9522-176a49d130fb,1
70e5a5ea-6ffb-48af-b96f-03599cff60d6,9efc4362-2961-482f-a305-a3bfce27cea1,4
724b4c25-a579-48f7-9c7b-afefb705fa9c,9b6aa35b-242e-446a-9ba5-ff62772cb97b,1
4438be24-4892-4a12-8638-55f7c81c453d,ae29e9f7-0f8c-41da-9da6-63e4ab866565,1
6980a18c-dcf3-413e-b94f-701f24d4748c,4bc8012d-cfb8-42c7-b707-e509c6258619,3
a89af917-97ba-413f-a603-1ac2fae887b0,fae7cb8f-6216-4bd2-92c6-3dcebe834ef5,5
07c76bc4-3069-48c4-8d36-3aba27e01a57,8ed3a25d-bbf0-4078-b7a0-f62fcca2b2a0,2
4438be24-4892-4a12-8638-55f7c81c453d,fb343116-f606-4b9e-9737-6499cbd97df4,3
787626c3-b1d9-4b1f-a2e5-b88642a5d8ef,6172625b-8c04-4608-b1f7-61500dc62a16,3
0f742d6f-7526-4ef3-93fe-1be4ee9d8288,53f8f3a8-ecc4-4412-95f1-5e0e54b18c34,1
de0e1fd6-f202-468f-b3d3-8f29cf8aff23,804442f5-40b1-40db-b010-365d30618c9c,5
844be264-89c1-4543-8b69-ff99b17ec3d2,af201081-6619-44c2-b23c-c5352a9acb9c,2
fc6a4336-a838-47d7-8b89-85a88775b2e4,bc4ce2ef-8ab9-4a33-b04c-058a04789542,4
14289a6b-fee4-4467-949c-ac6fad9e5c8d,6f941aeb-6968-4feb-8eb5-f1769f381082,4
8781620c-7950-4605-a956-6f21d7f6aeaf,250d2957-6df0-4ae3-be75-756dde458e44,2
b042d18f-cd03-4e22-8269-7ed1b83c8b84,a2b22710-2f93-409e-bede-57bc40f0b053,4
1754cb69-26f9-4af4-ad35-b1de3b732e47,4df3eeb2-5a69-42c0-baa5-bc5f4cfc783a,1
0d33feb1-c787-4130-b6c2-2ee1d5cf38b0,2dd7627c-de1f-4502-bf8e-7d94921690e4,2
7758aad8-83da-4be8-96b9-1d0460ddd345,e3147d1c-892b-45f6-aeff-822588b58b79,3
2727b76e-9aa9-4cc6-91e5-a8e34d0351f3,19d3f174-140a-4781-9b10-0f9270fbefce,1
8904a1e9-17b2-434f-a22a-b55f4cd794bd,11f90476-db6b-4742-951e-9afc587b216f,3
35c3b2bb-7b5b-4604-a5c4-08575983efb5,bf647f3e-453e-4cfd-abbc-db17a58fead8,1
3466450a-7a0b-4c3f-9638-b504ff6463f8,db1aa6c5-2619-4b01-8e41-4934a6232ced,5
dc46b774-99fa-40fa-8a9b-ea8ff7d3b060,e9c83dcc-bef1-4402-9da8-48b24c4f7b65,4
04a4c486-8102-44c8-aa75-277593c29240,5c6445a0-2627-4ab4-abc2-35f7402b167e,1
b8e82eb7-f8de-47c7-ab1b-e676b931e530,a1bb34d1-aaa5-41f7-a8d1-d6f22254244e,4
83905ff3-c46e-4ae3-86ab-146efd9274f4,1143ee89-d751-43ff-bfff-9fc6cf2a2d80,1
5d285ba0-177c-46f3-aa34-30663e9c1c3c,65d1c14d-f6b5-425d-8ee2-48b8b88d4e62,5
5c6a608d-dc41-4833-a670-b01a0b6ae808,dd2cfc20-e3ab-4657-a400-274bfa6aeb79,5
5d8564ed-41f4-4f74-87f0-4287cacefcd2,28e6dd86-ce3e-402a-80b0-5d15d82ee7c2,1
26f035be-bb16-4fe6-b4c1-ff6750adce49,576f7f44-48db-46c6-a2e0-b1a86f5dfd02,5
506d330e-154d-4ce6-9ac3-e57fa16510fc,aff6d383-7494-436f-9523-294cf077d20a,5
eeedda9f-386c-484c-9613-512ece166c39,9adaf9b4-910f-4115-94a9-00f1f786880d,4
1980aeb0-68fd-42c1-95be-3dbaa480a4bf,c1c8b947-b9c6-4d2c-ad0a-dda9874f160a,1
bed223f3-20e0-4e4a-9ee4-aa07e792fed8,9c6a2502-05bd-49f8-8fca-a93dd8100777,1
89efe9a0-c374-43c0-b56f-da55cfeefd3f,c051614b-5dc9-49b2-848f-018c6979dc67,2
feebb5fd-9fa9-4f2b-8b43-470e0fc259db,bc4ce2ef-8ab9-4a33-b04c-058a04789542,4
c514fe99-5f1b-4a39-841d-fa0b327deefd,7479cedb-9bea-44cb-8a93-5829a55a2f4c,3
8960ceae-db98-45da-bc4a-30cc7ae0e3b4,2967352f-e7b6-48d4-af97-cb758704dd76,4
d2956b4a-4fb4-45ce-b9f6-45091b899c67,f15c20b7-a275-4afd-89cd-92ad4cbe632b,4
dfe6659e-a73c-48e3-a827-79930c28722c,63b000d3-e769-48b6-8a4c-dd62eac3d094,1
a41421f1-946a-4975-93b9-b308a8e2d11c,371593d4-1772-4783-87cf-3840be89fc04,4
26100d6c-06b6-487e-aae7-fc68d70d557d,804442f5-40b1-40db-b010-365d30618c9c,2
6134f25c-ae48-4039-a5c1-d7448c9880b6,3307830b-3e23-4cff-a923-d043cdfe3cd7,3
97f70393-bf40-4a02-b3a1-598f01ac89d1,cd4c270e-ec61-4dae-a612-7e05e701eea0,5
921a8340-f751-42a3-857f-c5a0f243f36b,52945b2b-1143-42f7-bf2d-e24d378cedf2,5
d6b2cf3c-fe13-400e-9a36-797d1bf8138d,04f3a3ea-1d89-4bdb-a277-9efac6f5fa0f,2
80fbe642-04a4-4d4e-9b2a-fb315b96b096,43fc4677-afcd-4699-a872-f6f8b45e4a81,5
e031e5fe-5abd-4320-bcb5-107baf92d7d4,37679168-99d6-47eb-a0ae-d13d5d4fe2d7,2
f92c757f-eb5e-49d7-98ab-b09b4e3f7486,258afa53-35ea-450e-92f8-d740b5bb2138,2
82c330e2-d512-44e0-9729-0e121b8c49f4,c1607fef-3319-492d-af7f-75e0ff63669d,5
5e29ce58-8fe6-45e6-9533-243f1d6d21c2,8c607757-ca4a-49a8-880b-c27a13e6e163,5
832553d0-1dae-4190-be6d-690f8a928d0d,4df3eeb2-5a69-42c0-baa5-bc5f4cfc783a,1
4fbe60fb-dfc5-412e-9232-eed54350ef9c,8a3f5900-c0f5-4afa-921f-8bee8730a558,1
83b68617-d5a6-40b2-a3fd-534f128696c5,69be97e8-01df-4873-9d4c-44800f4bb7ad,5
8b7aebb0-601c-4600-97f7-a15db1e6c1e4,ba5ae06a-3edd-403a-8efc-6b972269186b,1
59dd0f40-2db5-45d7-83b4-04b997510262,6201a27f-660f-499b-8754-2428e68a26b1,4
272b2f39-c95a-41af-b521-0823d17f1e1b,1143ee89-d751-43ff-bfff-9fc6cf2a2d80,4
a2e44208-620c-4b9a-8dc0-6860a0156bab,5a9e5e9e-9e42-4071-acb2-100d59a88638,1
8b512cf4-1a11-4b17-b7b2-c202dab5e01d,153a1c0e-193b-463d-a5e1-9aa26383157e,3
1f1f0fd1-8a1a-41ca-8bd4-f5faf35b6c3c,c1607fef-3319-492d-af7f-75e0ff63669d,2
1021c48a-151f-4fbd-b6e1-ab43e24b0898,744c85bb-6ec9-47a5-abfc-f09c042d6689,2
ca7b83da-23ce-4083-8655-1028be743e61,4d1a7b4c-bd0e-40cd-92ee-cba12d87b71e,5
1754cb69-26f9-4af4-ad35-b1de3b732e47,804442f5-40b1-40db-b010-365d30618c9c,1
26100d6c-06b6-487e-aae7-fc68d70d557d,8263f52a-1bb5-4573-b14c-71f24b11db69,4
222c3945-b0f4-4ea0-b9e0-15db30510a1e,97522d3b-ec99-4d04-8e88-00fecadeb4e4,1
844a7379-ab53-4046-848c-f49459da47fb,7bc34766-d682-4cd9-ae4c-4c48dbd6b10d,4
88f25bf8-48c5-4025-a1c4-dbbaa08839d6,af2973c6-7022-45d6-b628-37ac8ffd01f2,2
b9be3df2-c4f5-4fa1-ab54-c0040c0bd267,cead0d24-e743-448a-a74e-90b74e5d59c2,4
a7a84873-6733-4752-bfe1-529d7e2d6ad0,1b987729-d6cb-4215-9a9c-f4db59695e88,3
8e2d462b-702c-4551-bc8f-5c3ca8817e9b,5805b340-e333-4dac-af6b-3175c8680ea1,3
4a6e515e-486c-4551-bc58-254a9e42cec3,a5633ed9-2376-4578-895e-2a62b1204869,2
58ce3205-9d9e-4b0b-adfa-dce8d0d8ef01,4015c244-887a-4847-ab60-43f2c73ceedf,4
08d2e4b8-6be0-46f7-aebb-b8f3c13ccba0,e2003afa-fd58-4651-afb1-48e5ced65eeb,4
c5644c4a-f7da-40a9-a332-a905a5fb02a7,69be97e8-01df-4873-9d4c-44800f4bb7ad,2
f2616701-de71-454a-9548-c650bb3ed5a0,4f2dff53-b8b2-4e35-8dec-ecbf8dec3366,1
5878ffac-464f-4176-afcd-eb4aa7b1be2a,b2598a47-6169-4946-99d8-415b9f0133f9,2
34ba565a-6ded-4d80-bb63-b32242e695c3,8b0d3758-87ef-4c1d-98cc-3d46781142be,3
fe73f4f3-d5f0-461e-82c8-5821dd70a16e,590630f5-a1fd-4611-b031-23670f15d9a8,4
15f8ce2d-40b8-4a36-b91f-7a85a621f53e,870e3818-e295-4d26-be3c-e2077d67c983,2
170b65db-60e7-4944-aa1f-1ab5ef6f6cbb,11a5292c-cfb1-4de4-9359-4670e50ccb24,2
34ba565a-6ded-4d80-bb63-b32242e695c3,a7d80ca5-5a24-422a-b2f1-fa5ab470bbf4,5
8cd61a12-3556-452c-8378-d72e40d2d54f,28e6dd86-ce3e-402a-80b0-5d15d82ee7c2,4
c7e50142-a19d-4dca-ad31-df1724c259e4,663699ba-0143-47e0-a5e7-d7c5bf308be1,5
01b32862-8ad1-4713-ac70-a1df71f2c2fc,2007275d-b7bb-407b-b3e7-74962c91ba87,4
0118b9fe-0c27-4357-8fb3-c46bcf3bf449,601ead7b-bf19-42bd-b08a-4544477bfbbb,3
e13b4a43-e5ff-4975-9db6-95824c5ef517,20d41807-f51a-4ca7-9eea-fa090db00503,5
eda29a8d-9c9f-4069-90c4-607599da92a6,51497dcc-d335-413f-aef4-ad8f93a54ebd,5
21fe6f40-e5e7-4d01-8288-18bce7db43a8,3307830b-3e23-4cff-a923-d043cdfe3cd7,4
0429bc8a-f8df-46f7-9945-291f64ba959a,3307830b-3e23-4cff-a923-d043cdfe3cd7,5
6abfd039-171e-4b31-9680-29630a3657e7,38d53ef1-13d6-48d3-8081-0f14bde8921c,5
8b50f678-af4b-4d22-85a0-20c566e8aad3,a3cc7e90-b685-428c-b830-90c56911da83,3
e63a2c7d-bc52-41bd-9d77-4d3d773d3966,aff6d383-7494-436f-9523-294cf077d20a,5
37610a25-4fa4-4bd3-9656-0809439f59f3,95bd2127-6b4f-47db-b6e3-fd46616c5137,2
88d897a2-3124-4eed-9eef-50c6f14eb49c,2ed76450-6951-4980-a5b4-c9dc596dafbd,1
37e08702-be08-4ade-a314-76a5a963e49c,ba5ae06a-3edd-403a-8efc-6b972269186b,1
0fbb05d0-f3f3-4a0e-889d-125cd7e238a0,dd2cfc20-e3ab-4657-a400-274bfa6aeb79,1
2b84d5cf-5139-408e-bd7d-142193995b2a,f6639046-38c7-426c-adc9-5ee51f160d49,3
b02bb21d-f500-4ab3-8503-469bbffb8fc3,a85c3b63-9a78-4711-8c40-77b19fe6f9eb,1
98e4a6dd-4947-4423-9898-8eba1aceee4e,18cfc2c9-1209-4b7c-8d23-c0b6ea7ce70b,3
c7e50142-a19d-4dca-ad31-df1724c259e4,0506bc4b-9b2e-4dfc-8252-5cde50768493,5
3a58ca49-663c-4dc1-b025-a95d92b804d6,3c6e7a18-68ea-436f-bf50-b2e5a8ef182b,3
f09c1eda-3d2c-4cdb-a742-e7aa0acf7d9d,9c6a2502-05bd-49f8-8fca-a93dd8100777,5
68f4d674-b142-47a6-bbad-202642bbfb9c,bf647f3e-453e-4cfd-abbc-db17a58fead8,5
df21bd72-aabf-4cff-acfd-c5f0c14100ca,a6a57433-667e-450d-96e8-0f3f13bae33f,1
e99c9982-465c-403a-a001-c21d861ecd76,1bc3107b-2fd3-4dbc-923c-f8fd4d8e6150,1
a72a8fea-abf4-479f-b5ea-5ffcdb8bcd72,f9bbdb45-6a66-4c9a-9558-1b447ff6a4d8,2
1de86591-1573-4c7b-a199-f12b6a471a96,63b000d3-e769-48b6-8a4c-dd62eac3d094,2
e99c9982-465c-403a-a001-c21d861ecd76,5805b340-e333-4dac-af6b-3175c8680ea1,5
30393b27-7f19-400f-911e-e0644e5da933,28d94e1b-58b9-42d3-9667-927f0ec7776e,2
8bc73b48-4829-4074-9878-05a08f928f42,ae29e9f7-0f8c-41da-9da6-63e4ab866565,1
50e78a44-457a-4f39-9acf-9bb046ad2d3f,ca336d11-26d8-4369-a336-4704ed67e11f,3
de0e1fd6-f202-468f-b3d3-8f29cf8aff23,1b987729-d6cb-4215-9a9c-f4db59695e88,5
32951339-dab9-42ac-a042-d9be8002ef92,37b25e3f-8cf3-4c9e-a4eb-49d54cc27224,2
4c196701-b4f2-49c4-bddd-061e6a873b97,2854a7f2-2043-4b51-be50-f69e69d684c4,2
e905b2d3-dee1-4790-be5b-6a4edb890b02,944fcc46-7974-45fa-bbf3-f050d1329d8c,3
1379dadc-7d86-4dd7-a027-78e4c4b7fd6f,c5723d6a-1de5-4a12-bdda-3c390494884d,2
93961b6f-fd9f-4c85-8801-b64758799a54,186d8b26-edce-4343-9f8b-fc9ea6337aff,4
4ffbc10a-7789-4373-a334-0647428d6092,5051446a-8af3-436a-991e-7f0aa30c353f,5
844a7379-ab53-4046-848c-f49459da47fb,8338c04b-5293-4ba1-b817-6068a72742f3,2
aa104501-bca5-47f2-ae34-7054654cef0c,c9a1f1b9-e3ad-4691-a3ca-7bac9c64f536,4
21c5c016-d401-4537-9cf6-6e6aa9406a90,d85db382-d3ee-4a7d-b1f8-a567f00b5f4b,5
44ff3afa-4080-4523-adde-8c99fe733c8b,3526c403-9cfb-4d25-9db5-10ef260d1142,4
4a6e515e-486c-4551-bc58-254a9e42cec3,339d2da4-5cbd-4cca-bd19-6b134e0d01f6,3
1754cb69-26f9-4af4-ad35-b1de3b732e47,576f7f44-48db-46c6-a2e0-b1a86f5dfd02,2
ef77b320-14f6-40eb-99cd-0ca254b1d655,8df0d7ec-ffc6-4950-a96d-f728819bd3c4,2
661cb0df-b858-44fb-8773-c72aefa598e4,8a3f5900-c0f5-4afa-921f-8bee8730a558,1
8781620c-7950-4605-a956-6f21d7f6aeaf,52945b2b-1143-42f7-bf2d-e24d378cedf2,5
f27ada5d-ec6f-4a48-925c-d80495e9f13f,1fb7e74a-c328-45c3-a1c4-16d2055698d4,4
